Country	Onshore or Offshore	Assessment Unit Code	Assessment Unit Name	Field Type	Percent of Assessed Volume Allocated to this Area	Units for Minimum Field Size	Minimum Field Size	Probability	Oil F95 (MMBO)	Oil F50 (MMBO)	Oil F5 (MMBO)	Oil Mean (MMBO)	Gas F95 (BCFG)	Gas F50 (BCFG)	Gas F5 (BCFG)	Gas Mean (BCFG)	NGL F95 (MMBNGL)	NGL F50 (MMBNGL)	NGL F5 (MMBNGL)	NGL Mean (MMBNGL)
Colombia	onshore	60960101	Central	oil	100	MMBO	1	1	272.7053397	1112.640448	3031.930144	1312.252986	250.4915994	1101.439449	3458.141066	1383.586329	14.13478735	64.42687574	214.5791026	83.11490703
Colombia	onshore	60960101	Central	gas	100	BCFG	6	1	NA	NA	NA	NA	100.1391532	596.2690669	2195.136234	796.4440816	4.361579556	26.1947786	100.2984961	35.78984248
Colombia	onshore	60960102	Peripheral	oil	95	MMBO	1	1	494.5423639	1963.665973	4720.827791	2202.591821	451.0553173	1936.70177	5568.010817	2329.003347	25.27948574	113.3860809	344.2282307	139.5932231
Colombia	onshore	60960102	Peripheral	gas	95	BCFG	6	1	NA	NA	NA	NA	250.8412331	1258.423309	3632.894144	1505.652382	10.82320387	55.23369229	167.0080716	67.66766688
Colombia	onshore	60990102	Southwest Maracaibo Basin Fold Belt	oil	40	MMBO	4	1	42.02221247	128.8843188	256.3964177	136.4078434	77.65401131	249.2928957	544.6139942	272.5468539	4.344525933	14.51661494	34.50556339	16.35375505
Colombia	onshore	60990102	Southwest Maracaibo Basin Fold Belt	gas	40	BCFG	24	1	NA	NA	NA	NA	90.54172679	296.7735032	649.4552501	324.0337717	3.671383952	12.69414494	30.20495208	14.24808572
Congo (Brazzaville)	onshore	72030301	Central Congo Delta and Carbonate Platform	oil	3.75	MMBO	1	1	64.40363241	169.5770297	303.6254436	175.3776784	133.3675258	369.5491276	740.5539268	394.7563397	6.146350884	17.92322953	39.26859239	19.70364708
Congo (Brazzaville)	onshore	72030301	Central Congo Delta and Carbonate Platform	gas	3.75	BCFG	6	1	NA	NA	NA	NA	39.65579003	131.4960892	281.059771	142.0026064	1.620746824	5.595709225	13.11940237	6.239988044
Congo (Brazzaville)	offshore	72030301	Central Congo Delta and Carbonate Platform	oil	21.25	MMBO	1	1	364.953917	960.9365015	1720.54418	993.8068442	755.7493126	2094.111723	4196.472252	2236.952591	34.82932167	101.5649673	222.5220235	111.6540001
Congo (Brazzaville)	offshore	72030301	Central Congo Delta and Carbonate Platform	gas	21.25	BCFG	6	1	NA	NA	NA	NA	224.7161435	745.1445053	1592.672036	804.6814361	9.184232005	31.70901894	74.34328008	35.35993225
Congo (Brazzaville)	offshore	72030302	Central Congo Turbidites	oil	25	MMBO	10	1	1444.41051	4390.139827	8602.18692	4630.419552	2999.807562	9566.134833	20756.4301	10401.36818	140.9683326	464.8281324	1085.189919	520.0166463
Congo (Brazzaville)	offshore	72030302	Central Congo Turbidites	gas	25	BCFG	60	1	NA	NA	NA	NA	661.0042253	3006.479053	7548.689976	3415.667727	27.1705017	128.2748632	349.521155	150.5253858
Congo (Kinshasa)	onshore	72030301	Central Congo Delta and Carbonate Platform	oil	0.9	MMBO	1	1	15.45687178	40.69848712	72.87010646	42.09064282	32.00820618	88.69179062	177.7329424	94.74152152	1.475124212	4.301575087	9.424462173	4.728875298
Congo (Kinshasa)	onshore	72030301	Central Congo Delta and Carbonate Platform	gas	0.9	BCFG	6	1	NA	NA	NA	NA	9.517389608	31.5590614	67.45434505	34.08062553	0.388979238	1.342970214	3.148656568	1.497597131
Congo (Kinshasa)	offshore	72030301	Central Congo Delta and Carbonate Platform	oil	2.1	MMBO	1	1	36.06603415	94.96313662	170.0302484	98.2114999	74.68581442	206.9475114	414.710199	221.0635502	3.441956495	10.03700854	21.99041174	11.03404236
Congo (Kinshasa)	offshore	72030301	Central Congo Delta and Carbonate Platform	gas	2.1	BCFG	6	1	NA	NA	NA	NA	22.20724242	73.63780994	157.3934718	79.52145957	0.907618222	3.133597166	7.346865325	3.494393305
Congo (Kinshasa)	offshore	72030302	Central Congo Turbidites	oil	1	MMBO	10	1	57.77642042	175.6055931	344.0874768	185.2167821	119.9923025	382.6453933	830.257204	416.0547272	5.638733305	18.5931253	43.40759674	20.80066585
Congo (Kinshasa)	offshore	72030302	Central Congo Turbidites	gas	1	BCFG	60	1	NA	NA	NA	NA	26.44016901	120.2591621	301.947599	136.6267091	1.086820068	5.130994528	13.9808462	6.02101543
Côte d'Ivoire	offshore	71830101	Coastal Plain and Offshore	oil	60	MMBO	2	1	134.9893486	540.3710574	1270.175894	602.6917254	550.8398044	2307.49205	5907.25665	2652.2977	17.25267833	74.31048945	203.6009408	87.84335272
Côte d'Ivoire	offshore	71830101	Coastal Plain and Offshore	gas	60	BCFG	12	1	NA	NA	NA	NA	753.4216767	3038.261057	7200.221079	3390.231116	16.78681263	70.70023662	181.7811497	81.42355674
Croatia	onshore	40480201	Zala-Drava-Sava Basins	oil	75	MMBO	1	1	40.61176764	81.28952702	145.2417443	85.67167773	34.01226681	80.85930761	180.4475964	90.43979473	1.236917428	3.160998481	7.597385654	3.625807611
Croatia	onshore	40480201	Zala-Drava-Sava Basins	gas	79	BCFG	6	1	NA	NA	NA	NA	394.7625626	766.3423858	1389.617428	813.831116	9.476560382	22.17789293	46.87176844	24.38939788
Croatia	offshore	40600101	Neogene Flysch Gas	gas	5	BCFG	6	1	NA	NA	NA	NA	320.3836797	763.8218301	1452.1742	813.3298421	0.562386527	1.519828468	3.591098592	1.717424773
Cuba	onshore	61170101	North Cuba Fold and Thrust Belt	oil	20	MMBO	1	1	28.44384328	92.84954558	188.2067128	98.72774837	31.89323711	108.0641798	240.0536058	118.3112993	1.774401775	6.306621538	15.13222001	7.093187351
Cuba	offshore	61170101	North Cuba Fold and Thrust Belt	oil	80	MMBO	1	1	113.7753731	371.3981823	752.8268511	394.9109935	127.5729484	432.2567192	960.2144232	473.2451971	7.097607099	25.22648615	60.52888004	28.3727494
Czech Republic	onshore	40470101	Foreland Basin	gas	10	BCFG	6	1	NA	NA	NA	NA	85.19901082	212.8906512	442.0251764	232.0536801	0.619748395	1.659860828	3.775351969	1.857260478
Czech Republic	onshore	40470201	Deformed Belt	oil	2	MMBO	1	1	2.226922017	6.327902453	13.20096126	6.878251979	6.121632483	18.5051237	42.10353405	20.63194853	0.339318337	1.078535948	2.662169959	1.235795065
Czech Republic	onshore	40470201	Deformed Belt	gas	20	BCFG	6	1	NA	NA	NA	NA	81.07589985	242.161172	505.2589537	262.6259178	0.751599437	2.354208594	5.391397799	2.624700616
Czech Republic	onshore	40470301	Paleozoic Reservoirs	oil	5	MMBO	1	1	0.598577624	2.124404286	4.807847598	2.342628871	1.234766943	4.537594416	11.16072827	5.155472693	0.06881626	0.264129524	0.701195344	0.309362177
Czech Republic	onshore	40470301	Paleozoic Reservoirs	gas	5	BCFG	6	1	NA	NA	NA	NA	3.537879047	12.6896452	28.81839377	14.01183871	0.145092374	0.541457508	1.337363975	0.616714492
Denmark	offshore	40250103	Central Graben	oil	2	MMBO	2	1	34.52776622	87.81492225	176.6628869	94.79157573	25.18438072	68.48101891	151.1063434	75.81268718	1.388472158	4.016723461	9.557013184	4.545218497
Denmark	offshore	40250103	Central Graben	gas	7	BCFG	12	1	NA	NA	NA	NA	226.139127	641.8621751	1366.635394	700.7398701	10.3841574	31.12817936	72.41414267	35.02419355
Ecuador	onshore	60410101	Hollin-Napo	oil	25	MMBO	1	1	256.9241412	695.1472451	1450.866903	755.8421266	58.89343773	168.3904033	385.9868553	188.8706408	1.088001701	3.284217183	8.189172962	3.780197878
Ecuador	onshore	60410201	Ene	oil	15	MMBO	5	0.5	0	1.018396926	39.35624148	11.14609105	0	2.10693491	89.72710678	24.57830729	0	0.111831979	5.56634503	1.474452638
Ecuador	onshore	60410201	Ene	gas	10	BCFG	30	0.5	NA	NA	NA	NA	0	5.867715182	246.231895	67.66870379	0	0.21909717	11.20843988	2.978578938
Ecuador	onshore	60830101	Neogene Pull-Apart Basin	oil	1	MMBO	1	1	0.041086822	0.26832241	1.051867348	0.370814102	0.024138849	0.162576834	0.673735692	0.231065328	0.001375326	0.009473192	0.040997417	0.013853762
Ecuador	onshore	60830101	Neogene Pull-Apart Basin	gas	1	BCFG	6	1	NA	NA	NA	NA	0.479264189	3.565594544	11.65353984	4.48137925	0.020228601	0.152137002	0.52586078	0.197163075
Ecuador	offshore	60830101	Neogene Pull-Apart Basin	oil	9	MMBO	1	1	0.369781399	2.414901692	9.466806128	3.337326921	0.217249637	1.463191507	6.063621225	2.079587952	0.012377935	0.085258724	0.368976751	0.124683861
Ecuador	offshore	60830101	Neogene Pull-Apart Basin	gas	9	BCFG	6	1	NA	NA	NA	NA	4.313377704	32.09035089	104.8818585	40.33241325	0.182057405	1.369233016	4.732747021	1.774467677
Ecuador	onshore	60830201	Cretaceous-Paleogene Santa Elena Block	oil	20	MMBO	1	1	8.670982613	35.61019505	85.82209949	39.91764035	5.105399016	21.4805078	56.04947332	24.82320706	0.285852032	1.250433939	3.491364144	1.487954728
Ecuador	onshore	60830201	Cretaceous-Paleogene Santa Elena Block	gas	20	BCFG	6	1	NA	NA	NA	NA	4.362335578	15.09674224	51.43284902	19.88213367	0.177430904	0.652033761	2.330043741	0.876659727
Ecuador	offshore	60830201	Cretaceous-Paleogene Santa Elena Block	oil	80	MMBO	1	1	34.68393045	142.4407802	343.288398	159.6705614	20.42159606	85.92203118	224.1978933	99.29282823	1.14340813	5.001735757	13.96545658	5.951818914
Ecuador	offshore	60830201	Cretaceous-Paleogene Santa Elena Block	gas	80	BCFG	6	1	NA	NA	NA	NA	17.44934231	60.38696896	205.7313961	79.52853467	0.709723618	2.608135042	9.320174964	3.506638908
Egypt	onshore	20710101	Gulf of Suez Block-Fault Fairway	oil	33	MMBO	1	1	260.5768516	685.0812676	1276.906388	716.5674994	232.3871808	671.7985269	1575.037397	757.1198599	11.09037942	32.99521143	80.65725667	37.81698862
Egypt	onshore	20710101	Gulf of Suez Block-Fault Fairway	gas	33	BCFG	6	1	NA	NA	NA	NA	51.44449838	470.5193618	1714.96392	619.5312211	1.515320539	13.91184737	51.97035104	18.58622709
Egypt	offshore	20710101	Gulf of Suez Block-Fault Fairway	oil	67	MMBO	1	1	529.0499713	1390.922574	2592.506909	1454.849165	471.8163973	1363.954585	3197.803201	1537.182746	22.51683094	66.99027774	163.7586726	76.77994659
Egypt	offshore	20710101	Gulf of Suez Block-Fault Fairway	gas	67	BCFG	6	1	NA	NA	NA	NA	104.447921	955.2968861	3481.896443	1257.836116	3.076559882	28.24526587	105.5155612	37.73567319
Egypt	onshore	20710102	Gulf of Suez Qaa Plain	oil	100	MMBO	1	0.6	0	57.22802083	316.6239549	92.67243838	0	28.01064807	162.1245036	46.37365941	0	0.818928722	4.884541205	1.390292747
Egypt	onshore	20710103	Southern Gulf of Suez	oil	11	MMBO	1	1	3.163269248	31.0200993	95.80609112	37.82107998	15.42943266	151.9566255	490.9557548	189.0419434	1.069921549	10.59633147	34.42286012	13.23305293
Egypt	onshore	20710103	Southern Gulf of Suez	gas	11	BCFG	6	1	NA	NA	NA	NA	68.26738998	407.5486955	1068.29295	468.0804081	3.02168277	18.1870088	48.53536371	21.05763721
Egypt	offshore	20710103	Southern Gulf of Suez	oil	89	MMBO	1	1	25.59372392	250.9808035	775.1583736	306.0069198	124.838137	1229.467243	3972.27838	1529.521178	8.656637991	85.73395463	278.5122319	107.0674283
Egypt	offshore	20710103	Southern Gulf of Suez	gas	89	BCFG	6	1	NA	NA	NA	NA	552.3452462	3297.439445	8643.461141	3787.196029	24.44816059	147.1494348	392.6952155	170.3754283
Egypt	onshore	20710201	Red Sea Coastal Block Faults	oil	3.9516	MMBO	1	1	28.83345529	82.89799073	144.3442671	84.39338071	64.0676986	190.3208199	360.1610689	198.2920292	3.79748453	11.39360456	21.78134403	11.89673782
Egypt	onshore	20710201	Red Sea Coastal Block Faults	gas	3.9516	BCFG	6	1	NA	NA	NA	NA	476.410766	1500.539789	2708.858072	1538.263142	27.46457054	88.54938211	168.6173549	92.19752436
Egypt	offshore	20710201	Red Sea Coastal Block Faults	oil	18.2484	MMBO	1	1	133.1522486	382.8210583	666.5785818	389.7267357	295.8631924	878.8972693	1663.215723	915.7081348	17.53669822	52.61540983	100.5857572	54.93886791
Egypt	offshore	20710201	Red Sea Coastal Block Faults	gas	18.2484	BCFG	6	1	NA	NA	NA	NA	2200.054212	6929.459027	12509.4457	7103.66462	126.8307696	408.9190567	778.6711558	425.7660956
Egypt	offshore	20710202	Red Sea Salt Basin	oil	8.3	MMBO	10	0.73	0	37.44619161	88.0434569	36.80304764	0	70.9050664	187.0058167	73.70082957	0	2.077246291	5.733313609	2.211136737
Egypt	offshore	20710202	Red Sea Salt Basin	gas	8.3	BCFG	60	0.73	NA	NA	NA	NA	0	437.7593932	956.476203	413.8872239	0	17.22791005	38.8992406	16.54959708
Equatorial Guinea	offshore	71920101	Agbada Reservoirs	oil	5	MMBO	1	1	579.8378933	1082.965472	1651.046253	1096.247777	939.4084353	1904.226866	3430.72959	2003.914268	29.27203537	62.27462691	118.7755442	66.47843006
Equatorial Guinea	offshore	71920101	Agbada Reservoirs	gas	5	BCFG	6	1	NA	NA	NA	NA	1236.891883	2230.933455	3342.846372	2254.875453	74.60639449	135.4504257	206.7367813	137.399062
Equatorial Guinea	offshore	71920102	Akata Reservoirs	oil	3.2	MMBO	1	1	188.4958728	586.1025933	1027.267218	593.9962431	317.2728002	1025.120083	2078.870567	1087.276988	10.15299597	33.47304081	71.43997001	36.15308397
Equatorial Guinea	offshore	71920102	Akata Reservoirs	gas	3.2	BCFG	6	1	NA	NA	NA	NA	131.4275243	425.3369488	759.3121363	434.0018512	7.955989858	25.8520025	46.696108	26.44188975
Equatorial Guinea	offshore	72030101	Gabon Subsalt	oil	8	MMBO	1	1	16.96789069	54.56972855	111.3955165	58.17267389	35.40755439	119.1980273	266.1740867	130.9475656	1.633875016	5.780680746	14.04244289	6.544771815
Equatorial Guinea	offshore	72030101	Gabon Subsalt	gas	8	BCFG	6	1	NA	NA	NA	NA	21.32247089	139.5726349	383.5113544	163.0121591	0.887868107	5.963797085	17.682675	7.178962916
Equatorial Guinea	offshore	72030201	Gabon Suprasalt	oil	12	MMBO	1	1	148.9527085	545.3865206	1251.468882	603.7185976	193.7528603	740.2723934	1859.025485	845.825616	9.039289789	36.04976337	96.76999093	42.36923954
Equatorial Guinea	offshore	72030201	Gabon Suprasalt	gas	10	BCFG	6	1	NA	NA	NA	NA	123.325669	540.2567664	1380.324677	618.1163413	5.130829651	23.15131416	63.4093272	27.23675628
Eritrea	onshore	20710201	Red Sea Coastal Block Faults	oil	5.355	MMBO	1	1	39.07357857	112.3389868	195.6077412	114.3654605	86.82116762	257.9127418	488.0712936	268.7149044	5.14615084	15.44001226	29.51692916	16.12183192
Eritrea	onshore	20710201	Red Sea Coastal Block Faults	gas	5.355	BCFG	6	1	NA	NA	NA	NA	645.6067547	2033.452417	3670.901654	2084.573116	37.21853813	119.9974545	228.5013502	124.9412246
Eritrea	offshore	20710201	Red Sea Coastal Block Faults	oil	17.145	MMBO	1	1	125.1011213	359.6735629	626.2735245	366.1616845	277.9736543	825.7542405	1562.648427	860.3393159	16.47633168	49.43398882	94.50378159	51.61695767
Eritrea	offshore	20710201	Red Sea Coastal Block Faults	gas	17.145	BCFG	6	1	NA	NA	NA	NA	2067.026669	6510.465302	11753.05487	6674.137454	119.1618742	384.1935308	731.5883566	400.0219038
Eritrea	onshore	20710202	Red Sea Salt Basin	oil	0.3717	MMBO	10	0.73	0	1.676957762	3.942861799	1.64815576	0	3.175350986	8.374706273	3.300554018	0	0.093025596	0.256755743	0.09902163
Eritrea	onshore	20710202	Red Sea Salt Basin	gas	0.3717	BCFG	60	0.73	NA	NA	NA	NA	0	19.60423692	42.83400056	18.5351664	0	0.771519779	1.742029847	0.741142799
Eritrea	offshore	20710202	Red Sea Salt Basin	oil	17.3283	MMBO	10	0.73	0	78.17817375	183.812462	76.83545186	0	148.0318388	390.4208306	153.868685	0	4.336764687	11.96970822	4.616294063
Eritrea	offshore	20710202	Red Sea Salt Basin	gas	17.3283	BCFG	60	0.73	NA	NA	NA	NA	0	913.9308546	1996.880312	864.0918049	0	35.96751731	81.21177241	34.55137146
Falkland Islands (Islas Malvinas)	offshore	60600101	North Falklands Basin	oil	100	MMBO	10	0.9	0	3047.396408	9100.778133	3603.343784	0	2936.278431	9520.306969	3603.412039	0	56.63266087	196.551485	72.09574402
Falkland Islands (Islas Malvinas)	offshore	60600101	North Falklands Basin	gas	100	BCFG	60	0.9	NA	NA	NA	NA	0	4463.397264	13227.0526	5267.702001	0	86.00922047	278.0252218	105.4660213
Falkland Islands (Islas Malvinas)	offshore	60600201	South Falklands Basin	oil	100	MMBO	10	0.56	0	900.1196329	8172.908353	2229.418719	0	1725.465966	16733.30642	4465.504811	0	41.91586908	425.1662844	111.7036932
Falkland Islands (Islas Malvinas)	offshore	60600201	South Falklands Basin	gas	100	BCFG	60	0.56	NA	NA	NA	NA	0	1338.969008	11784.3407	3244.418717	0	32.58946327	300.3010999	81.05025323
France	offshore	40680101	Subsalt	oil	80	MMBO	20	0.6	0	173.028734	1119.079235	310.6349813	0	363.1802647	2519.099136	685.0213549	0	20.86193785	154.0634991	41.14102098
France	offshore	40680101	Subsalt	gas	40	BCFG	120	0.6	NA	NA	NA	NA	0	16482.96927	59412.2293	20141.62151	0	685.8803877	2723.496727	885.4047839
French Guiana	offshore	60210103	Late Cretaceous-Tertiary Nearshore Sandstones	oil	4	MMBO	1	1	2.722836706	11.01871802	24.86224453	12.04369885	3.561614716	14.94481679	36.54662428	16.86205844	0.165755666	0.727573897	1.902308046	0.842245605
French Guiana	offshore	60210103	Late Cretaceous-Tertiary Nearshore Sandstones	gas	4	BCFG	6	1	NA	NA	NA	NA	1.846928113	12.85900943	45.06517402	16.6836635	0.062968026	0.447450804	1.655879246	0.59464743
Gabon	onshore	72030101	Gabon Subsalt	oil	59.8	MMBO	1	1	126.8349829	407.9087209	832.6814856	434.8407373	264.6714691	891.0052544	1989.651298	978.8330528	12.21321574	43.21058857	104.9672606	48.92216932
Gabon	onshore	72030101	Gabon Subsalt	gas	32.2	BCFG	6	1	NA	NA	NA	NA	85.82294533	561.7798555	1543.633202	656.1239405	3.573669132	24.00428327	71.17276689	28.89532574
Gabon	offshore	72030101	Gabon Subsalt	oil	32.2	MMBO	1	1	68.29576002	219.6431574	448.3669538	234.1450124	142.5154064	479.7720601	1071.350699	527.0639515	6.576346938	23.26724	56.52083264	26.34270656
Gabon	offshore	72030101	Gabon Subsalt	gas	59.8	BCFG	6	1	NA	NA	NA	NA	159.3854699	1043.305446	2866.747374	1218.51589	6.636814102	44.57938321	132.1779957	53.66274779
Gabon	onshore	72030201	Gabon Suprasalt	oil	8.3	MMBO	1	1	103.0256234	377.2256767	865.5993103	417.57203	134.012395	512.0217387	1285.82596	585.0293844	6.252175437	24.93441966	66.93257706	29.30539068
Gabon	onshore	72030201	Gabon Suprasalt	gas	8.2	BCFG	6	1	NA	NA	NA	NA	101.1270486	443.0105485	1131.866235	506.8553999	4.207280314	18.98407761	51.99564831	22.33414015
Gabon	offshore	72030201	Gabon Suprasalt	oil	74.7	MMBO	1	1	927.2306102	3395.03109	7790.393793	3758.14827	1206.111555	4608.195649	11572.43364	5265.26446	56.26957893	224.409777	602.3931935	263.7485161
Gabon	offshore	72030201	Gabon Suprasalt	gas	73.8	BCFG	6	1	NA	NA	NA	NA	910.1434373	3987.094936	10186.79612	4561.698599	37.86552283	170.8566985	467.9608348	201.0072614
Gabon	onshore	72030301	Central Congo Delta and Carbonate Platform	oil	0.6	MMBO	1	1	10.30458119	27.13232475	48.58007097	28.06042854	21.33880412	59.12786041	118.4886283	63.16101435	0.983416141	2.867716725	6.282974782	3.152583532
Gabon	onshore	72030301	Central Congo Delta and Carbonate Platform	gas	0.6	BCFG	6	1	NA	NA	NA	NA	6.344926406	21.03937427	44.96956337	22.72041702	0.259319492	0.895313476	2.099104379	0.998398087
Gabon	offshore	72030301	Central Congo Delta and Carbonate Platform	oil	11.4	MMBO	1	1	195.7870425	515.5141702	923.0213484	533.1481423	405.4372783	1123.429348	2251.283938	1200.059273	18.68490669	54.48661777	119.3765209	59.89908711
Gabon	offshore	72030301	Central Congo Delta and Carbonate Platform	gas	11.4	BCFG	6	1	NA	NA	NA	NA	120.5536017	399.7481111	854.421704	431.6879234	4.927070346	17.01095604	39.88298319	18.96956365
Gabon	offshore	72030302	Central Congo Turbidites	oil	15	MMBO	10	1	866.6463063	2634.083896	5161.312152	2778.251731	1799.884537	5739.6809	12453.85806	6240.820908	84.58099957	278.8968794	651.1139511	312.0099878
Gabon	offshore	72030302	Central Congo Turbidites	gas	15	BCFG	60	1	NA	NA	NA	NA	396.6025352	1803.887432	4529.213985	2049.400636	16.30230102	76.96491792	209.712693	90.31523146
Germany	offshore	40250103	Central Graben	oil	2	MMBO	2	1	34.52776622	87.81492225	176.6628869	94.79157573	25.18438072	68.48101891	151.1063434	75.81268718	1.388472158	4.016723461	9.557013184	4.545218497
Germany	offshore	40250103	Central Graben	gas	8	BCFG	12	1	NA	NA	NA	NA	258.4447166	733.5567715	1561.869022	800.8455658	11.86760845	35.57506212	82.75902019	40.02764977
Germany	onshore	40360102	Southern Permian Basin-Europe Onshore	oil	75	MMBO	1	1	17.31346353	50.48666044	110.6969348	55.52648181	14.3113431	44.07347006	105.5994159	49.99638041	0.025566701	0.08737943	0.245893668	0.105727792
Germany	onshore	40360102	Southern Permian Basin-Europe Onshore	gas	85	BCFG	6	1	NA	NA	NA	NA	4271.592855	10361.63151	18384.52509	10763.87883	7.575940968	20.43189555	45.65115271	22.72217635
Germany	offshore	40360103	Southern Permian Basin-Offshore	oil	9	MMBO	4	1	1.199990569	4.987140669	12.004624	5.588815849	0.395654776	1.74717678	4.561471114	2.012808393	0.025006353	0.113219895	0.319822677	0.135026693
Germany	offshore	40360103	Southern Permian Basin-Offshore	gas	10	BCFG	24	1	NA	NA	NA	NA	282.8364125	1166.247477	2768.192994	1300.633227	0.806304731	3.372653099	8.794965823	3.902583557
Ghana	offshore	71830101	Coastal Plain and Offshore	oil	20	MMBO	2	1	44.99644952	180.1236858	423.3919646	200.8972418	183.6132681	769.1640167	1969.08555	884.0992333	5.750892777	24.77016315	67.86698025	29.28111757
Ghana	offshore	71830101	Coastal Plain and Offshore	gas	20	BCFG	12	1	NA	NA	NA	NA	251.1405589	1012.753686	2400.073693	1130.077039	5.59560421	23.56674554	60.59371656	27.14118558
Greenland	onshore	52000101	Northeast Greenland Shelf Rift Systems	oil	2	MMBO	20	0.7	0	993.6742388	2236.298835	942.955227	0	932.1347107	2371.938827	942.9596615	0	52.84565102	149.9868367	56.53085898
Greenland	onshore	52000101	Northeast Greenland Shelf Rift Systems	gas	2	BCFG	120	0.7	NA	NA	NA	NA	0	688.6040999	1623.580589	671.216296	0	25.94788272	69.16207694	26.86486622
Greenland	offshore	52000101	Northeast Greenland Shelf Rift Systems	oil	98	MMBO	20	0.7	0	48690.0377	109578.6429	46204.80612	0	45674.60082	116225.0025	46205.02342	0	2589.4369	7349.354997	2770.01209
Greenland	offshore	52000101	Northeast Greenland Shelf Rift Systems	gas	98	BCFG	120	0.7	NA	NA	NA	NA	0	33741.6009	79555.44885	32889.5985	0	1271.446253	3388.94177	1316.378445
Grenada	offshore	61030101	Carupano Basin Gas	gas	4	BCFG	30	1	NA	NA	NA	NA	169.9463112	716.304478	1724.433695	804.127806	1.591185329	6.911747445	18.23888787	8.032335836
Guinea-Bissau	offshore	70130101	Coastal Plain and Offshore	oil	24	MMBO	1	1	3.718957675	28.71696551	103.1248915	37.72591485	7.837838122	61.19253943	232.2555864	82.91566386	0.448531056	3.569837568	14.26374319	4.969101272
Guinea-Bissau	offshore	70130101	Coastal Plain and Offshore	gas	24	BCFG	6	1	NA	NA	NA	NA	19.8830465	99.44605	306.3254844	122.5151817	0.830535204	4.254430584	13.98303662	5.39719957
Guyana	offshore	60210101	Late Cretaceous-Tertiary Turbidites	oil	16	MMBO	10	1	436.0466119	1866.178843	4232.779511	2039.247819	815.2694872	3615.520835	8902.170576	4082.250051	45.46036854	210.6149372	564.9558111	245.1841691
Guyana	offshore	60210101	Late Cretaceous-Tertiary Turbidites	gas	16	BCFG	60	1	NA	NA	NA	NA	288.7345403	1253.342368	3329.405026	1457.759138	11.97358535	53.62070181	151.7869994	64.12965141
Guyana	offshore	60210102	Cretaceous Carbonates	oil	4	MMBO	10	0.8	0	79.90472748	220.2059764	88.01919123	0	153.4120546	460.0270778	175.988924	0	8.875595195	28.71244543	10.5603045
Guyana	offshore	60210102	Cretaceous Carbonates	gas	4	BCFG	60	0.8	NA	NA	NA	NA	0	73.64459457	236.8122085	87.79797757	0	3.126594179	10.7606074	3.859124396
Guyana	onshore	60210103	Late Cretaceous-Tertiary Nearshore Sandstones	oil	7.8	MMBO	1	1	5.309531577	21.48650015	48.48137684	23.48521276	6.945148697	29.14239274	71.26591734	32.88101396	0.323223549	1.418769099	3.70950069	1.642378931
Guyana	onshore	60210103	Late Cretaceous-Tertiary Nearshore Sandstones	gas	7.8	BCFG	6	1	NA	NA	NA	NA	3.60150982	25.07506839	87.87708933	32.53314382	0.122787652	0.872529068	3.22896453	1.159562488
Guyana	offshore	60210103	Late Cretaceous-Tertiary Nearshore Sandstones	oil	18.2	MMBO	1	1	12.38890701	50.13516701	113.1232126	54.79882977	16.20534696	67.9989164	166.2871405	76.72236591	0.754188281	3.31046123	8.655501611	3.832217505
Guyana	offshore	60210103	Late Cretaceous-Tertiary Nearshore Sandstones	gas	18.2	BCFG	6	1	NA	NA	NA	NA	8.403522914	58.5084929	205.0465418	75.91066891	0.28650452	2.035901159	7.534250571	2.705645806
Hungary	onshore	40480101	Greater Hungarian Plain Basins	oil	40	MMBO	1	1	36.08077646	75.18123063	130.5887772	78.48078837	30.79365422	74.64084308	164.0158757	83.0208843	1.121793717	2.917543052	6.906448214	3.323676872
Hungary	onshore	40480101	Greater Hungarian Plain Basins	gas	85	BCFG	6	1	NA	NA	NA	NA	785.9283097	1794.49721	3131.002298	1859.470893	19.60999523	51.47297145	106.1836018	55.75510381
Hungary	onshore	40480201	Zala-Drava-Sava Basins	oil	25	MMBO	1	1	13.53725588	27.09650901	48.41391477	28.55722591	11.33742227	26.95310254	60.14919879	30.14659824	0.412305809	1.05366616	2.532461885	1.208602537
Hungary	onshore	40480201	Zala-Drava-Sava Basins	gas	20	BCFG	6	1	NA	NA	NA	NA	99.93988927	194.0107306	351.8018805	206.0331939	2.399129211	5.614656437	11.86627049	6.174531108
Hungary	onshore	40480301	Danube Basin	gas	40	BCFG	6	1	NA	NA	NA	NA	17.24222635	52.78563208	119.6587051	58.4507717	0.32112096	1.024774762	2.520767001	1.169906001
Hungary	onshore	40480601	Hungarian Paleogene Basin	oil	80	MMBO	1	1	7.202913041	33.98964231	89.0510763	39.17571217	8.062604731	39.42492783	111.61668	46.960178	0.2268863	1.147643511	3.500609492	1.409044876
Hungary	onshore	40480601	Hungarian Paleogene Basin	gas	80	BCFG	6	1	NA	NA	NA	NA	47.21440438	199.5634576	483.6236396	224.2257718	1.766962759	7.71830181	20.4147679	8.963696195
India	onshore	80340101	Sylhet-Kopili/Barail-Tipam Composite	oil	100	MMBO	1	1	167.1341254	374.3014448	710.2965745	398.9455582	370.8966752	895.9233586	1864.608539	979.6231518	20.44719049	52.37652634	118.5202543	58.75889756
