Province Code	Province Name	Onshore or Offshore	Assessment Unit Code	Assessment Unit Name	Field Type	Percent of Assessed Volume Allocated to this Area	Units for Minimum Field Size	Minimum Field Size	Probability	Oil F95 (MMBO)	Oil F50 (MMBO)	Oil F5 (MMBO)	Oil Mean (MMBO)	Gas F95 (BCFG)	Gas F50 (BCFG)	Gas F5 (BCFG)	Gas Mean (BCFG)	NGL F95 (MMBNGL)	NGL F50 (MMBNGL)	NGL F5 (MMBNGL)	NGL Mean (MMBNGL)
1154	Amu-Darya Basin	onshore	11540104	Murgab Depression Subsalt	gas	100	BCFG	30	1	NA	NA	NA	NA	37904.91457	130354.9828	279232.934	140635.4572	912.5360918	3236.700721	7572.408895	3607.01734
1174	West Siberian Basin	onshore	11740101	Upper Jurassic-Cretaceous Sandstones	oil	100	MMBO	5	1	13761.07887	39987.31053	81362.56757	42947.40725	28026.26423	85489.74313	190828.6128	94429.84821	1552.157405	4978.637774	12082.47164	5661.785706
1174	West Siberian Basin	onshore	11740101	Upper Jurassic-Cretaceous Sandstones	gas	100	BCFG	30	1	NA	NA	NA	NA	697.7461939	2234.397905	5228.735855	2504.178204	23.07026635	76.53368559	189.5333561	87.55058588
1174	West Siberian Basin	onshore	11740201	Pre-Upper Jurassic	oil	100	MMBO	5	1	2324.532934	6828.094853	14724.46116	7473.653477	1286.419097	4042.731241	9821.099189	4597.441876	70.61993297	236.2450505	613.4579126	275.6959069
1174	West Siberian Basin	onshore	11740201	Pre-Upper Jurassic	gas	100	BCFG	30	1	NA	NA	NA	NA	271.1392397	830.2494892	1859.922012	918.9202953	10.88297624	35.53668275	86.41122878	40.41187409
1174	West Siberian Basin	onshore	11740301	Northern West Siberian Onshore Gas	oil	100	MMBO	20	1	445.9895639	1212.57599	2448.790372	1304.322911	2306.993378	6543.671443	14193.37079	7172.396885	127.9722556	381.7555286	901.9325128	430.2810946
1174	West Siberian Basin	onshore	11740301	Northern West Siberian Onshore Gas	gas	100	BCFG	120	1	NA	NA	NA	NA	33652.61692	116315.5888	267853.3066	129435.942	787.8577271	2811.313464	7133.913649	3238.160527
1174	West Siberian Basin	offshore	11740302	South Kara Sea Offshore	oil	100	MMBO	20	1	485.0024549	3030.707905	8172.716084	3509.793552	2551.599575	16234.78652	46717.48119	19317.67999	144.4647165	946.2410615	2913.224739	1159.519717
1174	West Siberian Basin	offshore	11740302	South Kara Sea Offshore	gas	100	BCFG	120	1	NA	NA	NA	NA	104320.517	350275.278	778939.459	384557.3355	2416.65728	8503.305725	20509.59574	9579.361713
1207	Baykit Arch	onshore	12070101	Yenisey Foldbelt Riphean-Craton Margin Riphean	oil	100	MMBO	5	1	146.9572202	1006.526529	2978.840801	1212.649411	695.4275692	4863.72955	15455.8947	6053.690542	39.76696295	282.2653216	957.9036293	362.3764891
1207	Baykit Arch	onshore	12070101	Yenisey Foldbelt Riphean-Craton Margin Riphean	gas	100	BCFG	30	1	NA	NA	NA	NA	1108.688842	9283.655311	26349.97615	10929.30454	48.63157712	406.5582146	1231.815954	491.6171267
1209	Angara-Lena Terrace	onshore	12100101	Baikal-Patom Foldbelt Riphean-Craton Margin Vendian	oil	15	MMBO	5	1	56.39456792	213.2384347	523.1228203	241.6364369	264.1188887	1036.666657	2736.619682	1207.781751	14.84139584	60.24865129	170.9199172	72.3554371
1209	Angara-Lena Terrace	onshore	12100101	Baikal-Patom Foldbelt Riphean-Craton Margin Vendian	gas	25	BCFG	30	1	NA	NA	NA	NA	3740.252692	9451.987373	15444.04495	9496.733504	160.228031	412.2407037	747.1644827	427.8154671
1210	Nepa-Botuoba Arch	onshore	12100101	Baikal-Patom Foldbelt Riphean-Craton Margin Vendian	oil	75	MMBO	5	1	281.9728396	1066.192173	2615.614101	1208.182184	1320.594444	5183.333286	13683.09841	6038.908754	74.20697922	301.2432564	854.5995862	361.7771855
1210	Nepa-Botuoba Arch	onshore	12100101	Baikal-Patom Foldbelt Riphean-Craton Margin Vendian	gas	63	BCFG	30	1	NA	NA	NA	NA	9425.436785	23819.00818	38918.99327	23931.76843	403.774638	1038.846573	1882.854496	1078.094977
1211	Cis-Patom Foredeep	onshore	12100101	Baikal-Patom Foldbelt Riphean-Craton Margin Vendian	oil	10	MMBO	5	1	37.59637862	142.1589565	348.7485469	161.0909579	176.0792592	691.1111048	1824.413121	805.1878338	9.894263896	40.16576753	113.9466115	48.23695807
1211	Cis-Patom Foredeep	onshore	12100101	Baikal-Patom Foldbelt Riphean-Craton Margin Vendian	gas	12	BCFG	30	1	NA	NA	NA	NA	1795.321292	4536.953939	7413.141576	4558.432082	76.90945487	197.8755378	358.6389517	205.3514242
1322	North Sakhalin Basin	onshore	13220101	Onshore and Offshore Northeastern Shelf	oil	7	MMBO	5	1	47.11894075	164.9441015	365.7294038	180.7224308	229.5365589	816.4877454	1879.328737	903.2084317	12.8257966	47.45729394	118.1884171	54.20739162
1322	North Sakhalin Basin	onshore	13220101	Onshore and Offshore Northeastern Shelf	gas	5	BCFG	30	1	NA	NA	NA	NA	536.8179172	2042.925378	4521.958801	2227.419539	26.0067134	100.0327747	233.9838326	111.2455755
1322	North Sakhalin Basin	offshore	13220101	Onshore and Offshore Northeastern Shelf	oil	93	MMBO	5	1	626.0087843	2191.400206	4858.976365	2401.02658	3049.557139	10847.6229	24968.22465	11999.76916	170.3998691	630.5040481	1570.217542	720.1839172
1322	North Sakhalin Basin	offshore	13220101	Onshore and Offshore Northeastern Shelf	gas	95	BCFG	30	1	NA	NA	NA	NA	10199.54043	38815.58218	85917.21721	42320.97124	494.1275546	1900.62272	4445.69282	2113.665934
2004	Ma'Rib-Al Jawf/Masila Basin	onshore	20040101	Ma'Rib-Al Jawf/Shabwah/Masila	oil	35	MMBO	5	1	359.8682228	935.8059328	1628.287709	959.1317289	1335.504874	3629.136548	7054.64284	3839.530574	74.35619716	211.6261908	453.2072595	230.6965609
2004	Ma'Rib-Al Jawf/Masila Basin	onshore	20040101	Ma'Rib-Al Jawf/Shabwah/Masila	gas	35	BCFG	30	1	NA	NA	NA	NA	929.546253	2051.185542	3447.336183	2104.250463	37.19748134	87.70801535	164.6718662	92.5523001
2006	Shabwah Basin	onshore	20040101	Ma'Rib-Al Jawf/Shabwah/Masila	oil	23.75	MMBO	5	1	244.1962941	635.0111687	1104.909517	650.8393874	906.2354505	2462.628372	4787.07907	2605.395747	50.45599093	143.6034866	307.5334975	156.5440949
2006	Shabwah Basin	onshore	20040101	Ma'Rib-Al Jawf/Shabwah/Masila	gas	23.75	BCFG	30	1	NA	NA	NA	NA	630.7635288	1391.875903	2339.263839	1427.884242	25.24114805	59.51615327	111.7416235	62.80334649
2006	Shabwah Basin	offshore	20040101	Ma'Rib-Al Jawf/Shabwah/Masila	oil	1.25	MMBO	5	1	12.85243653	33.42164046	58.15313246	34.2547046	47.69660266	129.6120196	251.95153	137.1260919	2.65557847	7.558078243	16.18597355	8.23916289
2006	Shabwah Basin	offshore	20040101	Ma'Rib-Al Jawf/Shabwah/Masila	gas	1.25	BCFG	30	1	NA	NA	NA	NA	33.19808046	73.25662649	123.1191494	75.15180223	1.328481476	3.13242912	5.881138079	3.305439289
2009	Masila-Jeza Basin	onshore	20040101	Ma'Rib-Al Jawf/Shabwah/Masila	oil	40	MMBO	5	1	411.277969	1069.492495	1860.900239	1096.150547	1526.291285	4147.584626	8062.44896	4388.034942	84.97851104	241.8585038	517.9511537	263.6532125
2009	Masila-Jeza Basin	onshore	20040101	Ma'Rib-Al Jawf/Shabwah/Masila	gas	40	BCFG	30	1	NA	NA	NA	NA	1062.338575	2344.212048	3939.812781	2404.857671	42.51140725	100.2377318	188.1964185	105.7740573
2010	Ghudun-Khasfeh Flank Province	onshore	20190302	Paleozoic Reservoirs	oil	7	MMBO	10	1	147.4743276	777.8058934	2206.614502	926.443927	417.5957918	2256.866247	6877.818136	2781.699954	23.66249964	132.0975679	428.1775994	166.8874653
2010	Ghudun-Khasfeh Flank Province	onshore	20190302	Paleozoic Reservoirs	gas	1	BCFG	60	1	NA	NA	NA	NA	724.5452172	2620.345503	5641.411576	2841.537453	54.22751861	203.6354897	482.7186907	227.5080463
2011	South Oman Salt Basin	onshore	20140101	Ghaba-Makarem Combined Structural	oil	13	MMBO	5	1	28.6830444	88.96683736	188.4793431	96.569307	83.10102479	264.206901	583.8216506	289.9367767	6.046283532	19.53255267	44.74217413	21.73558214
2011	South Oman Salt Basin	onshore	20140101	Ghaba-Makarem Combined Structural	gas	12	BCFG	30	1	NA	NA	NA	NA	264.2493017	887.0700312	1822.34075	945.8027425	9.029214913	30.66103942	65.24833621	33.09379008
2013	Huqf-Haushi Uplift	onshore	20140101	Ghaba-Makarem Combined Structural	oil	4	MMBO	5	1	8.825552122	27.3744115	57.99364403	29.71363292	25.56954609	81.29443107	179.637431	89.21131592	1.860394933	6.010016206	13.76682281	6.687871427
2013	Huqf-Haushi Uplift	onshore	20140101	Ghaba-Makarem Combined Structural	gas	4	BCFG	30	1	NA	NA	NA	NA	88.08310055	295.6900104	607.4469165	315.2675808	3.009738304	10.22034647	21.7494454	11.03126336
2014	Ghaba Salt Basin	onshore	20140101	Ghaba-Makarem Combined Structural	oil	50	MMBO	5	1	110.3194015	342.1801437	724.9205504	371.4204115	319.6193261	1016.180388	2245.467887	1115.141449	23.25493666	75.12520257	172.0852851	83.59839284
2014	Ghaba Salt Basin	onshore	20140101	Ghaba-Makarem Combined Structural	gas	50	BCFG	30	1	NA	NA	NA	NA	1101.038757	3696.12513	7593.086457	3940.84476	37.6217288	127.7543309	271.8680676	137.890792
2015	Central Oman Platform	onshore	20140101	Ghaba-Makarem Combined Structural	oil	13	MMBO	5	1	28.6830444	88.96683736	188.4793431	96.569307	83.10102479	264.206901	583.8216506	289.9367767	6.046283532	19.53255267	44.74217413	21.73558214
2015	Central Oman Platform	onshore	20140101	Ghaba-Makarem Combined Structural	gas	14	BCFG	30	1	NA	NA	NA	NA	308.2908519	1034.915036	2126.064208	1103.436533	10.53408407	35.77121265	76.12305892	38.60942176
2015	Central Oman Platform	onshore	20160101	Fahud-Huqf Combined Structural	oil	22	MMBO	4	1	74.91133287	256.6267637	602.3948126	286.9894608	109.5240684	379.3434766	930.7307731	430.858833	3.799082309	13.26762898	32.68316045	15.07286044
2015	Central Oman Platform	onshore	20160101	Fahud-Huqf Combined Structural	gas	22	BCFG	24	1	NA	NA	NA	NA	454.0439967	1268.14441	2632.694853	1374.377235	15.3619812	44.00450532	94.01136368	48.0631166
2015	Central Oman Platform	onshore	20160201	Natih-Fiqa Structural/Stratigraphic	oil	11	MMBO	1	1	6.830703812	35.10011181	94.42580294	40.85931341	3.29326229	17.24251592	48.53518452	20.4637342	0.163358005	0.859434227	2.444033537	1.023351027
2015	Central Oman Platform	onshore	20160201	Natih-Fiqa Structural/Stratigraphic	gas	11	BCFG	6	1	NA	NA	NA	NA	2.946923163	14.30341269	54.06492008	19.45992847	0.146003199	0.712215349	2.727451532	0.973778244
2016	Fahud Salt Basin	onshore	20160101	Fahud-Huqf Combined Structural	oil	56	MMBO	4	1	190.6833928	653.2317621	1533.368614	730.5186275	278.7885378	965.6015768	2369.132877	1096.731575	9.670391332	33.77214649	83.19349934	38.36728113
2016	Fahud Salt Basin	onshore	20160101	Fahud-Huqf Combined Structural	gas	56	BCFG	24	1	NA	NA	NA	NA	1155.748355	3228.003953	6701.405081	3498.41478	39.10322487	112.0114681	239.301653	122.3424786
2016	Fahud Salt Basin	onshore	20160201	Natih-Fiqa Structural/Stratigraphic	oil	78	MMBO	1	1	48.43589976	248.8917019	669.5647845	289.7296769	23.35222351	122.2651129	344.1585812	145.1064789	1.158356766	6.094169975	17.33041963	7.256489098
2016	Fahud Salt Basin	onshore	20160201	Natih-Fiqa Structural/Stratigraphic	gas	78	BCFG	6	1	NA	NA	NA	NA	20.89636425	101.4241991	383.3694333	137.9885837	1.035295414	5.050254291	19.34011087	6.904973002
2017	Oman Mountains	onshore	20160201	Natih-Fiqa Structural/Stratigraphic	oil	6	MMBO	1	1	3.725838443	19.14551553	51.50498342	22.28689823	1.796324885	9.405008686	26.47373701	11.16203684	0.089104367	0.468782306	1.333109202	0.558191469
2017	Oman Mountains	onshore	20160201	Natih-Fiqa Structural/Stratigraphic	gas	6	BCFG	6	1	NA	NA	NA	NA	1.607412634	7.801861468	29.48995641	10.61450644	0.079638109	0.388481099	1.487700836	0.531151769
2019	Rub Al Khali Basin	onshore	20140101	Ghaba-Makarem Combined Structural	oil	20	MMBO	5	1	44.12776061	136.8720575	289.9682202	148.5681646	127.8477304	406.4721553	898.1871548	446.0565796	9.301974664	30.05008103	68.83411405	33.43935713
2019	Rub Al Khali Basin	onshore	20140101	Ghaba-Makarem Combined Structural	gas	20	BCFG	30	1	NA	NA	NA	NA	440.4155028	1478.450052	3037.234583	1576.337904	15.04869152	51.10173236	108.747227	55.1563168
2019	Rub Al Khali Basin	onshore	20160101	Fahud-Huqf Combined Structural	oil	22	MMBO	4	1	74.91133287	256.6267637	602.3948126	286.9894608	109.5240684	379.3434766	930.7307731	430.858833	3.799082309	13.26762898	32.68316045	15.07286044
2019	Rub Al Khali Basin	onshore	20160101	Fahud-Huqf Combined Structural	gas	22	BCFG	24	1	NA	NA	NA	NA	454.0439967	1268.14441	2632.694853	1374.377235	15.3619812	44.00450532	94.01136368	48.0631166
2019	Rub Al Khali Basin	onshore	20160201	Natih-Fiqa Structural/Stratigraphic	oil	5	MMBO	1	1	3.104865369	15.95459628	42.92081952	18.57241519	1.496937404	7.837507238	22.06144751	9.301697363	0.074253639	0.390651921	1.110924335	0.465159558
2019	Rub Al Khali Basin	onshore	20160201	Natih-Fiqa Structural/Stratigraphic	gas	5	BCFG	6	1	NA	NA	NA	NA	1.339510529	6.501551223	24.57496367	8.845422034	0.066365091	0.323734249	1.239750696	0.442626474
2019	Rub Al Khali Basin	onshore	20190101	Cretaceous Reservoirs in Northwest Desert Anticlines	oil	99	MMBO	10	1	1275.753085	4160.738219	9616.711868	4655.312814	744.0839552	2471.277483	5945.647274	2790.625539	32.37662048	109.5132056	272.1820551	125.5393886
2019	Rub Al Khali Basin	onshore	20190102	Cretaceous Reservoirs in South Gulf Suprasalt Structural	oil	27.6	MMBO	10	1	333.424524	959.1293296	2017.973552	1038.728468	246.73137	745.7838016	1708.51781	832.5184459	13.74960124	43.53282236	108.0762784	49.95797737
2019	Rub Al Khali Basin	onshore	20190102	Cretaceous Reservoirs in South Gulf Suprasalt Structural	gas	30	BCFG	60	1	NA	NA	NA	NA	99.71584188	289.7018661	627.9936824	317.0585203	4.077095651	12.41595166	29.15085368	13.95953389
2019	Rub Al Khali Basin	offshore	20190102	Cretaceous Reservoirs in South Gulf Suprasalt Structural	oil	64.4	MMBO	10	1	777.9905559	2237.968436	4708.604956	2423.699759	575.70653	1740.162204	3986.541557	1942.54304	32.08240289	101.5765855	252.1779829	116.5686139
2019	Rub Al Khali Basin	offshore	20190102	Cretaceous Reservoirs in South Gulf Suprasalt Structural	gas	70	BCFG	60	1	NA	NA	NA	NA	232.6702977	675.9710209	1465.318592	739.803214	9.513223185	28.97055387	68.01865858	32.57224575
2019	Rub Al Khali Basin	onshore	20190103	Mesozoic/Tertiary Foredeep Fold and Thrust	oil	63	MMBO	10	1	66.17518583	278.4741639	727.671296	323.240575	373.1238006	1623.62022	4582.282076	1943.060554	21.03448356	95.2818304	284.6482576	116.7834989
2019	Rub Al Khali Basin	onshore	20190103	Mesozoic/Tertiary Foredeep Fold and Thrust	gas	61.75	BCFG	60	1	NA	NA	NA	NA	1652.955873	6848.168017	16147.24619	7616.450195	68.03693626	292.1057916	749.5953194	335.3685748
2019	Rub Al Khali Basin	offshore	20190103	Mesozoic/Tertiary Foredeep Fold and Thrust	oil	37	MMBO	10	1	38.86479168	163.5483185	427.3625072	189.8397028	219.1362003	953.5547326	2691.181537	1141.162548	12.35358558	55.95917023	167.1743735	68.58713429
2019	Rub Al Khali Basin	offshore	20190103	Mesozoic/Tertiary Foredeep Fold and Thrust	gas	38.25	BCFG	60	1	NA	NA	NA	NA	1023.895743	4241.982618	10002.14035	4717.882105	42.14433703	180.9400248	464.3242262	207.7384289
2019	Rub Al Khali Basin	onshore	20190201	Jurassic Reservoirs in Northwest Desert Anticlines	oil	100	MMBO	10	1	2446.125578	9524.787018	22559.84966	10632.86476	5048.279331	20366.10356	52450.06378	23450.69409	282.789652	1189.217211	3280.751545	1405.006491
2019	Rub Al Khali Basin	onshore	20190201	Jurassic Reservoirs in Northwest Desert Anticlines	gas	100	BCFG	60	1	NA	NA	NA	NA	6264.486539	20641.94696	45831.02035	22607.61913	256.7344873	879.4940823	2121.100456	993.8350518
2019	Rub Al Khali Basin	onshore	20190202	Jurassic Reservoirs in South Gulf Suprasalt/Qatar Arch Structural	oil	13	MMBO	10	1	148.060965	468.5902781	947.5528703	499.8819856	301.184393	1002.200776	2221.443983	1100.165057	16.96902226	58.64389591	140.5248544	66.1031479
2019	Rub Al Khali Basin	onshore	20190202	Jurassic Reservoirs in South Gulf Suprasalt/Qatar Arch Structural	gas	13	BCFG	60	1	NA	NA	NA	NA	128.6668669	462.0506927	1100.449953	519.2063689	5.247911414	19.76131681	51.03735103	22.84292151
2019	Rub Al Khali Basin	offshore	20190202	Jurassic Reservoirs in South Gulf Suprasalt/Qatar Arch Structural	oil	52	MMBO	10	1	592.24386	1874.361112	3790.211481	1999.527942	1204.737572	4008.803104	8885.775933	4400.66023	67.87608903	234.5755836	562.0994175	264.4125916
2019	Rub Al Khali Basin	offshore	20190202	Jurassic Reservoirs in South Gulf Suprasalt/Qatar Arch Structural	gas	52	BCFG	60	1	NA	NA	NA	NA	514.6674675	1848.202771	4401.799813	2076.825476	20.99164565	79.04526726	204.1494041	91.37168604
2019	Rub Al Khali Basin	onshore	20190301	Khuff Carbonates in Salt Structures	gas	22.96	BCFG	60	1	NA	NA	NA	NA	1551.112339	4938.206486	10119.4437	5280.61843	63.13599955	211.129204	473.3300833	232.2793938
2019	Rub Al Khali Basin	offshore	20190301	Khuff Carbonates in Salt Structures	gas	59.04	BCFG	60	1	NA	NA	NA	NA	3988.574585	12698.24525	26021.42664	13578.73311	162.3497131	542.9036674	1217.1345	597.2898697
2019	Rub Al Khali Basin	onshore	20190302	Paleozoic Reservoirs	oil	92	MMBO	10	1	1938.234019	10222.59174	29001.21917	12176.12018	5488.401835	29661.67067	90394.18122	36559.48511	310.9928524	1736.139464	5627.477021	2193.378116
2019	Rub Al Khali Basin	onshore	20190302	Paleozoic Reservoirs	gas	98	BCFG	60	1	NA	NA	NA	NA	71005.43129	256793.8593	552858.3345	278470.6704	5314.296824	19956.27799	47306.43169	22295.78854
2019	Rub Al Khali Basin	onshore	20210101	Central Arch Horst-Block Anticlinal Oil and Gas	oil	2	MMBO	20	1	146.0257215	371.9268361	656.5788161	383.7913853	211.7483389	550.275864	1022.461777	575.1243381	11.72944653	31.97775177	65.62041286	34.4636648
2019	Rub Al Khali Basin	onshore	20210101	Central Arch Horst-Block Anticlinal Oil and Gas	gas	5	BCFG	120	1	NA	NA	NA	NA	3973.922085	9950.155325	16650.26806	10081.54918	311.8959889	787.1149378	1366.345865	806.8845932
2019	Rub Al Khali Basin	onshore	20210201	Horst-Block Anticlinal Oil	oil	7	MMBO	20	1	790.7182315	1848.589532	3022.069661	1870.024418	459.634736	1094.836836	1891.582469	1123.858394	16.93485263	42.4207264	81.87614665	44.95565826
2020	Interior Homocline-Central Arch	onshore	20210101	Central Arch Horst-Block Anticlinal Oil and Gas	oil	65	MMBO	20	1	4745.835949	12087.62217	21338.81152	12473.22002	6881.821013	17883.96558	33230.00776	18691.54099	381.2070122	1039.276933	2132.663418	1120.069106
2020	Interior Homocline-Central Arch	onshore	20210101	Central Arch Horst-Block Anticlinal Oil and Gas	gas	41	BCFG	120	1	NA	NA	NA	NA	32586.1611	81591.27366	136532.1981	82668.70324	2557.547109	6454.34249	11204.03609	6616.453664
2020	Interior Homocline-Central Arch	onshore	20210201	Horst-Block Anticlinal Oil	oil	12	MMBO	20	1	1355.516968	3169.010626	5180.690848	3205.756145	787.9452617	1876.863147	3242.712805	1926.614389	29.03117593	72.72124526	140.3591085	77.06684273
2020	Interior Homocline-Central Arch	onshore	20230101	Horst/Graben-Related Oil and Gas	oil	31	MMBO	5	1	233.8143958	755.8543259	1593.618032	815.994599	341.5252536	1120.69726	2462.430959	1223.897284	19.0539974	65.41392716	155.5619349	73.48826502
2020	Interior Homocline-Central Arch	onshore	20230101	Horst/Graben-Related Oil and Gas	gas	29	BCFG	30	1	NA	NA	NA	NA	5767.462738	17002.00822	30939.39015	17563.04193	454.0217628	1350.105163	2519.962741	1404.399176
2021	Greater Ghawar Uplift	onshore	20210101	Central Arch Horst-Block Anticlinal Oil and Gas	oil	10	MMBO	20	1	730.1286075	1859.634181	3282.894081	1918.956927	1058.741694	2751.37932	5112.308887	2875.62169	58.64723265	159.8887589	328.1020643	172.318324
2021	Greater Ghawar Uplift	onshore	20210101	Central Arch Horst-Block Anticlinal Oil and Gas	gas	30	BCFG	120	1	NA	NA	NA	NA	23843.53251	59700.93195	99901.60837	60489.29505	1871.375933	4722.689627	8198.07519	4841.307559
2021	Greater Ghawar Uplift	onshore	20210102	North Gulf Salt Basin Structural Gas	oil	100	MMBO	20	1	0	0	0	0	0	0	0	0	0	0	0	0
2021	Greater Ghawar Uplift	onshore	20210102	North Gulf Salt Basin Structural Gas	gas	16	BCFG	120	1	NA	NA	NA	NA	9990.49586	23381.86074	42647.79429	24472.31474	398.6192205	1000.202317	2012.54943	1076.244193
2021	Greater Ghawar Uplift	offshore	20210102	North Gulf Salt Basin Structural Gas	gas	84	BCFG	120	1	NA	NA	NA	NA	52450.10326	122754.7689	223900.92	128479.6524	2092.750908	5251.062165	10565.88451	5650.282015
2021	Greater Ghawar Uplift	onshore	20210201	Horst-Block Anticlinal Oil	oil	30	MMBO	20	1	3388.792421	7922.526566	12951.72712	8014.390363	1969.863154	4692.157867	8106.782012	4816.535973	72.57793984	181.8031131	350.8977714	192.6671068
2021	Greater Ghawar Uplift	onshore	20210202	Salt-Involved Structural Oil	oil	6.4	MMBO	20	1	364.5312296	922.9023652	1677.928424	959.276802	428.2502238	1097.085611	2046.181141	1151.417789	15.79925992	42.67525325	88.04563535	46.04028122
2021	Greater Ghawar Uplift	offshore	20210202	Salt-Involved Structural Oil	oil	9.6	MMBO	20	1	546.7968443	1384.353548	2516.892635	1438.915203	642.3753357	1645.628416	3069.271711	1727.126683	23.69888987	64.01287988	132.068453	69.06042183
2021	Greater Ghawar Uplift	onshore	20300101	Cretaceous Reservoirs	oil	0.1	MMBO	10	1	23.73607528	70.69894148	139.7852593	74.91068963	22.0217775	68.51993405	149.4033625	74.91645344	0.521437228	1.690861121	3.855462939	1.873190329
2021	Greater Ghawar Uplift	onshore	20300101	Cretaceous Reservoirs	gas	0.5	BCFG	60	1	NA	NA	NA	NA	54.91176729	136.7305632	267.0169552	145.9063108	2.209746083	5.844868266	12.58940149	6.41675983
2021	Greater Ghawar Uplift	offshore	20300101	Cretaceous Reservoirs	oil	1.9	MMBO	10	1	450.9854303	1343.279888	2655.919926	1423.303103	418.4137725	1301.878747	2838.663887	1423.412615	9.907307324	32.12636131	73.25379584	35.59061626
2021	Greater Ghawar Uplift	offshore	20300101	Cretaceous Reservoirs	gas	4.5	BCFG	60	1	NA	NA	NA	NA	494.2059056	1230.575069	2403.152597	1313.156797	19.88771475	52.60381439	113.3046134	57.75083847
2022	Qatar Arch	onshore	20190101	Cretaceous Reservoirs in Northwest Desert Anticlines	oil	1	MMBO	10	1	12.8863948	42.02765877	97.13850372	47.02336176	7.515999548	24.96239881	60.05704318	28.18813676	0.32703657	1.106193996	2.749313688	1.268074632
2022	Qatar Arch	onshore	20190102	Cretaceous Reservoirs in South Gulf Suprasalt Structural	oil	3.2	MMBO	10	1	38.65791582	111.2034005	233.9679481	120.4322862	28.60653565	86.46768714	198.0890215	96.52387778	1.594156665	5.047283751	12.530583	5.79222926
2022	Qatar Arch	offshore	20190102	Cretaceous Reservoirs in South Gulf Suprasalt Structural	oil	4.8	MMBO	10	1	57.98687373	166.8051008	350.9519222	180.6484293	42.90980348	129.7015307	297.1335322	144.7858167	2.391234998	7.570925627	18.7958745	8.68834389
2022	Qatar Arch	onshore	20190202	Jurassic Reservoirs in South Gulf Suprasalt/Qatar Arch Structural	oil	17.15	MMBO	10	1	195.3265808	618.178713	1250.040902	659.4596963	397.3317185	1322.134101	2930.597255	1451.371595	22.38605628	77.36483191	185.3847117	87.20530666
2022	Qatar Arch	onshore	20190202	Jurassic Reservoirs in South Gulf Suprasalt/Qatar Arch Structural	gas	17.15	BCFG	60	1	NA	NA	NA	NA	169.7412898	609.5514907	1451.747438	684.9530175	6.923206211	26.06973718	67.33004386	30.13508492
2022	Qatar Arch	offshore	20190202	Jurassic Reservoirs in South Gulf Suprasalt/Qatar Arch Structural	oil	17.85	MMBO	10	1	203.2990943	643.4104972	1301.06298	686.3764186	413.5493397	1376.098758	3050.213469	1510.611252	23.29977287	80.52258015	192.9514346	90.76470693
2022	Qatar Arch	offshore	20190202	Jurassic Reservoirs in South Gulf Suprasalt/Qatar Arch Structural	gas	17.85	BCFG	60	1	NA	NA	NA	NA	176.6695057	634.4311434	1511.002436	712.9102835	7.205786056	27.13380809	70.07820891	31.36508838
2022	Qatar Arch	offshore	20190301	Khuff Carbonates in Salt Structures	gas	18	BCFG	60	1	NA	NA	NA	NA	1216.028837	3871.416235	7933.361782	4139.857654	49.49686376	165.5194108	371.0775915	182.10057
2022	Qatar Arch	onshore	20190302	Paleozoic Reservoirs	oil	1	MMBO	10	1	21.06776108	111.1151276	315.2306432	132.3491324	59.65654168	322.4094638	982.545448	397.3857077	3.380357092	18.87108113	61.16822848	23.84106648
2022	Qatar Arch	onshore	20190302	Paleozoic Reservoirs	gas	1	BCFG	60	1	NA	NA	NA	NA	724.5452172	2620.345503	5641.411576	2841.537453	54.22751861	203.6354897	482.7186907	227.5080463
2022	Qatar Arch	onshore	20210101	Central Arch Horst-Block Anticlinal Oil and Gas	gas	1	BCFG	120	1	NA	NA	NA	NA	794.784417	1990.031065	3330.053612	2016.309835	62.37919777	157.4229876	273.269173	161.3769186
2022	Qatar Arch	onshore	20210201	Horst-Block Anticlinal Oil	oil	3	MMBO	20	1	338.8792421	792.2526566	1295.172712	801.4390363	196.9863154	469.2157867	810.6782012	481.6535973	7.257793984	18.18031131	35.08977714	19.26671068
2022	Qatar Arch	onshore	20210202	Salt-Involved Structural Oil	oil	6.4	MMBO	20	1	364.5312296	922.9023652	1677.928424	959.276802	428.2502238	1097.085611	2046.181141	1151.417789	15.79925992	42.67525325	88.04563535	46.04028122
2022	Qatar Arch	offshore	20210202	Salt-Involved Structural Oil	oil	9.6	MMBO	20	1	546.7968443	1384.353548	2516.892635	1438.915203	642.3753357	1645.628416	3069.271711	1727.126683	23.69888987	64.01287988	132.068453	69.06042183
2023	Widyan Basin-Interior Platform	onshore	20210101	Central Arch Horst-Block Anticlinal Oil and Gas	oil	20	MMBO	20	1	1460.257215	3719.268361	6565.788161	3837.913853	2117.483389	5502.75864	10224.61777	5751.243381	117.2944653	319.7775177	656.2041286	344.636648
2023	Widyan Basin-Interior Platform	onshore	20210101	Central Arch Horst-Block Anticlinal Oil and Gas	gas	20	BCFG	120	1	NA	NA	NA	NA	15895.68834	39800.6213	66601.07224	40326.1967	1247.583955	3148.459751	5465.38346	3227.538373
2023	Widyan Basin-Interior Platform	onshore	20210201	Horst-Block Anticlinal Oil	oil	36	MMBO	20	1	4066.550905	9507.031879	15542.07254	9617.268435	2363.835785	5630.58944	9728.138414	5779.843168	87.0935278	218.1637358	421.0773256	231.2005282
